Account,City,State,Property Type,Servicer,Servicer Type,Loan Type,UnPaid Balance,0,30,60,90,REO,Current Prop Value,LTV,Avg OEP,Unemployment,Avg Values,Inventory,Days on Market
ACCT_9165,San Diego,CA,SFA,Chase,Bank,FR,192172,,1,,,,196481,$0.98,0.02,6.30%,"$176,891","36,800",145
ACCT_9166,San Diego,CA,SFA,First Horizon,Mtg Company,ARM,150121,,1,,,,101982,$1.47,-0.47,7.10%,"$224,700","22,781",120
ACCT_9167,San Diego,CA,SFA,First Horizon,Mtg Company,ARM,325924,1,,,,,310281,$1.05,-0.05,6.30%,"$176,891","36,800",145
ACCT_9168,San Diego,CA,SFA,Wells,Bank,FR,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_9169,San Diego,CA,MF,First Horizon,Mtg Company,FR,240287,1,,,,,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9170,San Diego,CA,CO,BofA,Bank,FR,150121,,1,,1,,101982,$1.47,-0.47,7.20%,"$187,345","24,341",240
ACCT_9171,San Diego,CA,CO,BofA,Bank,ARM,550000,,,1,,,449533,$1.22,-0.22,6.30%,"$176,891","36,800",145
ACCT_9172,San Diego,CA,MF,Chase,Bank,FR,192172,,,1,,,196481,$0.98,0.02,6.30%,"$176,891","36,800",145
ACCT_9173,San Diego,CA,MF,PHH,Mtg Company,FR,150121,,,,1,,101982,$1.47,-0.47,7.10%,"$224,700","22,781",120
ACCT_9174,San Diego,CA,CO,Wells,Bank,FR,550000,,,1,,,449533,$1.22,-0.22,6.30%,"$176,891","36,800",145
ACCT_9175,San Diego,CA,MF,PHH,Mtg Company,FR,250638,1,,,,,275977,$0.91,0.09,7.20%,"$187,345","24,341",240
ACCT_9176,San Diego,CA,SFA,EDS CU,Credit Union,FR,240287,,,,,1,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9177,San Diego,CA,SFA,National City,Bank,ARM,150121,1,,,,,200000,$0.75,0.25,6.30%,"$176,891","36,800",145
ACCT_9178,San Diego,CA,SFA,Chase,Bank,ARM,550000,1,,,,,650000,$0.85,0.15,7.10%,"$224,700","22,781",120
ACCT_9179,San Diego,CA,SFA,National City,Bank,FR,192172,1,,,,,196481,$0.98,0.02,6.30%,"$176,891","36,800",145
ACCT_9180,San Diego,CA,SFA,Fifth Third,Thrift,FR,150121,1,,,,,230000,$0.65,0.35,10.60%,"$43,125","15,373",197
ACCT_9181,San Diego,CA,MF,BofA,Bank,FR,550000,,1,,,,555000,$0.99,0.01,6.30%,"$176,891","36,800",145
ACCT_9182,San Diego,CA,CO,EDS CU,Credit Union,ARM,250638,1,,,,,275977,$0.91,0.09,7.20%,"$187,345","24,341",240
ACCT_9183,San Diego,CA,CO,BofA,Bank,FR,240287,,,,,1,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9184,San Diego,CA,MF,First Horizon,Mtg Company,FR,325924,1,,,,,340000,$0.96,0.04,6.30%,"$176,891","36,800",145
ACCT_9185,San Diego,CA,MF,Wells,Bank,FR,550000,,,,1,,449533,$1.22,-0.22,7.10%,"$224,700","22,781",120
ACCT_9186,San Francisco,CA,CO,First Horizon,Mtg Company,FR,192172,,1,,,,196481,$0.98,0.02,10.60%,"$43,125","15,373",197
ACCT_9187,San Francisco,CA,MF,First Horizon,Mtg Company,FR,150121,1,,,,,215000,$0.70,0.3,6.30%,"$176,891","36,800",145
ACCT_9188,San Francisco,CA,SFA,Chase,Bank,FR,550000,1,,,,,800000,$0.69,0.31,10.60%,"$43,125","15,373",197
ACCT_9189,San Francisco,CA,MF,PHH,Mtg Company,ARM,192172,1,,,,,196481,$0.98,0.02,10.60%,"$43,125","15,373",197
ACCT_9190,San Francisco,CA,MF,Wells,Bank,ARM,240287,1,,,,,296515,$0.81,0.19,10.60%,"$43,125","15,373",197
ACCT_9191,San Francisco,CA,SFA,Wells,Bank,ARM,192172,,1,,,,196481,$0.98,0.02,10.60%,"$43,125","15,373",197
ACCT_9192,San Francisco,CA,SFA,EDS CU,Credit Union,FR,240287,1,,,,,296515,$0.81,0.19,7.20%,"$187,345","24,341",240
ACCT_9193,San Francisco,CA,MF,National City,Bank,ARM,150121,,1,,1,,160000,$0.94,0.06,10.60%,"$43,125","15,373",197
ACCT_9194,San Francisco,CA,SFA,Chase,Bank,FR,550000,,,1,,,650000,$0.85,0.15,7.10%,"$224,700","22,781",120
ACCT_9195,San Francisco,CA,CO,Chase,Bank,ARM,192172,,,1,,1,196481,$0.98,0.02,10.60%,"$43,125","15,373",197
ACCT_9196,San Francisco,CA,CO,Fifth Third,Thrift,FR,150121,,1,,,,175000,$0.86,0.14,10.60%,"$43,125","15,373",197
ACCT_9197,San Francisco,CA,CO,BofA,Bank,FR,550000,1,,,,,700000,$0.79,0.21,7.20%,"$187,345","24,341",240
ACCT_9198,San Francisco,CA,CO,EDS CU,Credit Union,FR,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_9199,San Francisco,CA,MF,EDS CU,Credit Union,FR,240287,,,,,1,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9200,San Francisco,CA,SFA,First Horizon,Mtg Company,ARM,150121,,,,1,,101982,$1.47,-0.47,10.60%,"$43,125","15,373",197
ACCT_9201,San Francisco,CA,MF,Wells,Bank,ARM,550000,1,,,,,555555,$0.99,0.01,10.60%,"$43,125","15,373",197
ACCT_9202,San Francisco,CA,MF,Fifth Third,Thrift,ARM,192172,1,,,,,196481,$0.98,0.02,10.60%,"$43,125","15,373",197
ACCT_9203,San Francisco,CA,SFA,Fifth Third,Thrift,FR,150121,,1,,1,,210000,$0.72,0.29,10.60%,"$43,125","15,373",197
ACCT_9204,San Francisco,CA,SFA,PHH,Mtg Company,ARM,550000,,,1,,,605000,$0.91,0.09,7.20%,"$187,345","24,341",240
ACCT_9205,San Francisco,CA,MF,Chase,Bank,FR,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_9206,San Francisco,CA,SFA,First Horizon,Mtg Company,ARM,240287,,,,,1,296515,$0.81,0.19,7.10%,"$224,700","22,781",120
ACCT_9207,San Francisco,CA,CO,First Horizon,Mtg Company,FR,325924,,,1,,,310281,$1.05,-0.05,10.60%,"$43,125","15,373",197
ACCT_9208,San Francisco,CA,CO,Wells,Bank,FR,550000,,,,1,,449533,$1.22,-0.22,10.60%,"$43,125","15,373",197
ACCT_9209,San Francisco,CA,CO,First Horizon,Mtg Company,FR,192172,,,1,,,196481,$0.98,0.02,7.20%,"$187,345","24,341",240
ACCT_9210,San Francisco,CA,CO,BofA,Bank,FR,150121,1,,,,,210000,$0.72,0.29,10.60%,"$43,125","15,373",197
ACCT_9211,San Francisco,CA,MF,First Horizon,Mtg Company,ARM,550000,1,,,,,570200,$0.97,0.04,6.30%,"$176,891","36,800",145
ACCT_9212,San Francisco,CA,SFA,Chase,Bank,ARM,192172,1,,,,,196481,$0.98,0.02,10.60%,"$43,125","15,373",197
ACCT_9213,San Francisco,CA,MF,PHH,Mtg Company,ARM,240287,1,,,,,296515,$0.81,0.19,10.60%,"$43,125","15,373",197
ACCT_9214,San Francisco,CA,MF,Wells,Bank,FR,325924,,1,,,,219316,$1.49,-0.49,10.60%,"$43,125","15,373",197
ACCT_9215,San Francisco,CA,SFA,PHH,Mtg Company,ARM,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_9216,San Francisco,CA,SFA,EDS CU,Credit Union,FR,192172,,1,,,,196481,$0.98,0.02,7.20%,"$187,345","24,341",240
ACCT_9217,San Francisco,CA,MF,National City,Bank,ARM,150121,,1,,,,101982,$1.47,-0.47,10.60%,"$43,125","15,373",197
ACCT_9218,San Francisco,CA,SFA,Chase,Bank,FR,550000,,,,1,,449533,$1.22,-0.22,7.10%,"$224,700","22,781",120
ACCT_9219,San Francisco,CA,CO,National City,Bank,FR,192172,,,1,,,160000,$1.20,-0.2,10.60%,"$43,125","15,373",197
ACCT_9220,San Francisco,CA,CO,Fifth Third,Thrift,FR,240287,1,,,,,296515,$0.81,0.19,10.60%,"$43,125","15,373",197
ACCT_9221,San Francisco,CA,CO,BofA,Bank,FR,325924,,,1,,,310281,$1.05,-0.05,7.20%,"$187,345","24,341",240
ACCT_9222,San Francisco,CA,CO,EDS CU,Credit Union,ARM,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_9223,San Francisco,CA,MF,First Horizon,Mtg Company,ARM,192172,,,1,,,196481,$0.98,0.02,6.30%,"$176,891","36,800",145
ACCT_9224,San Francisco,CA,SFA,First Horizon,Mtg Company,ARM,150121,,1,,,,101982,$1.47,-0.47,10.60%,"$43,125","15,373",197
ACCT_9225,San Francisco,CA,MF,Wells,Bank,FR,550000,,,,1,,449533,$1.22,-0.22,10.60%,"$43,125","15,373",197
ACCT_9226,San Francisco,CA,MF,Fifth Third,Thrift,ARM,192172,,1,,,,196481,$0.98,0.02,10.60%,"$43,125","15,373",197
ACCT_9227,San Francisco,CA,SFA,BofA,Bank,FR,150121,,1,,,,101982,$1.47,-0.47,10.60%,"$43,125","15,373",197
ACCT_9228,San Francisco,CA,SFA,BofA,Bank,ARM,325924,1,,,,,310281,$1.05,-0.05,7.20%,"$187,345","24,341",240
ACCT_9229,San Francisco,CA,MF,Fifth Third,Thrift,FR,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_9230,San Francisco,CA,SFA,National City,Bank,FR,240287,1,,,,,296515,$0.81,0.19,7.10%,"$224,700","22,781",120
ACCT_9231,San Francisco,CA,CO,Wells,Bank,FR,150121,,1,,1,,101982,$1.47,-0.47,10.60%,"$43,125","15,373",197
ACCT_9232,San Francisco,CA,CO,First Horizon,Mtg Company,FR,550000,,,1,,,449533,$1.22,-0.22,10.60%,"$43,125","15,373",197
ACCT_9233,San Francisco,CA,CO,First Horizon,Mtg Company,ARM,192172,,,1,,,196481,$0.98,0.02,7.20%,"$187,345","24,341",240
ACCT_9234,San Francisco,CA,CO,BofA,Bank,ARM,150121,,,,1,,101982,$1.47,-0.47,10.60%,"$43,125","15,373",197
ACCT_9235,San Francisco,CA,MF,Chase,Bank,ARM,550000,,,1,,,449533,$1.22,-0.22,6.30%,"$176,891","36,800",145
ACCT_9236,San Francisco,CA,SFA,PHH,Mtg Company,FR,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_9237,San Francisco,CA,MF,PHH,Mtg Company,ARM,240287,,,,,1,296515,$0.81,0.19,10.60%,"$43,125","15,373",197
ACCT_9238,San Francisco,CA,MF,Wells,Bank,FR,150121,1,,,,,200000,$0.75,0.25,10.60%,"$43,125","15,373",197
ACCT_9239,San Francisco,CA,SFA,EDS CU,Credit Union,ARM,550000,1,,,,,650000,$0.85,0.15,10.60%,"$43,125","15,373",197
ACCT_9240,San Francisco,CA,SFA,National City,Bank,FR,192172,1,,,,,196481,$0.98,0.02,7.20%,"$187,345","24,341",240
ACCT_9241,San Francisco,CA,MF,National City,Bank,FR,150121,1,,,,,230000,$0.65,0.35,10.60%,"$43,125","15,373",197
ACCT_9242,San Francisco,CA,SFA,Chase,Bank,FR,550000,,1,,,,555000,$0.99,0.01,7.10%,"$224,700","22,781",120
ACCT_9243,San Francisco,CA,CO,Fifth Third,Thrift,FR,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_9244,San Francisco,CA,CO,BofA,Bank,ARM,240287,,,,,1,296515,$0.81,0.19,10.60%,"$43,125","15,373",197
ACCT_9245,San Francisco,CA,CO,BofA,Bank,ARM,325924,1,,,,,340000,$0.96,0.04,7.20%,"$187,345","24,341",240
ACCT_9246,San Francisco,CA,CO,EDS CU,Credit Union,ARM,550000,,,,1,,449533,$1.22,-0.22,10.60%,"$43,125","15,373",197
ACCT_9247,San Francisco,CA,MF,National City,Bank,FR,192172,,1,,,,196481,$0.98,0.02,6.30%,"$176,891","36,800",145
ACCT_9248,San Francisco,CA,SFA,EDS CU,Credit Union,ARM,150121,1,,,,,215000,$0.70,0.3,10.60%,"$43,125","15,373",197
ACCT_9249,San Francisco,CA,MF,PHH,Mtg Company,FR,550000,1,,,,,800000,$0.69,0.31,10.60%,"$43,125","15,373",197
ACCT_9250,San Francisco,CA,MF,PHH,Mtg Company,ARM,192172,1,,,,,196481,$0.98,0.02,10.60%,"$43,125","15,373",197
ACCT_9251,San Francisco,CA,SFA,BofA,Bank,FR,240287,1,,,,,296515,$0.81,0.19,10.60%,"$43,125","15,373",197
ACCT_9252,San Francisco,CA,SFA,Fifth Third,Thrift,FR,150121,,1,,1,,160000,$0.94,0.06,7.20%,"$187,345","24,341",240
ACCT_9253,San Francisco,CA,MF,National City,Bank,FR,550000,,,1,,,650000,$0.85,0.15,10.60%,"$43,125","15,373",197
ACCT_9254,San Francisco,CA,SFA,National City,Bank,FR,192172,,,1,,1,196481,$0.98,0.02,7.10%,"$224,700","22,781",120
ACCT_9255,San Francisco,CA,CO,Wells,Bank,ARM,150121,,1,,,,175000,$0.86,0.14,10.60%,"$43,125","15,373",197
ACCT_9256,San Francisco,CA,CO,First Horizon,Mtg Company,ARM,550000,1,,,,,700000,$0.79,0.21,10.60%,"$43,125","15,373",197
ACCT_9257,San Francisco,CA,CO,BofA,Bank,ARM,250638,1,,,,,275977,$0.91,0.09,7.20%,"$187,345","24,341",240
ACCT_9258,San Francisco,CA,CO,BofA,Bank,FR,240287,,,,,1,296515,$0.81,0.19,10.60%,"$43,125","15,373",197
ACCT_9259,San Francisco,CA,MF,Chase,Bank,ARM,150121,,,,1,,101982,$1.47,-0.47,6.30%,"$176,891","36,800",145
ACCT_9260,San Francisco,CA,SFA,PHH,Mtg Company,FR,550000,1,,,,,555555,$0.99,0.01,10.60%,"$43,125","15,373",197
ACCT_9261,San Francisco,CA,MF,Wells,Bank,ARM,192172,1,,,,,196481,$0.98,0.02,10.60%,"$43,125","15,373",197
ACCT_9262,San Francisco,CA,MF,PHH,Mtg Company,FR,150121,,1,,1,,210000,$0.72,0.29,10.60%,"$43,125","15,373",197
ACCT_9263,San Francisco,CA,SFA,EDS CU,Credit Union,FR,550000,,,1,,,605000,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_9264,San Francisco,CA,SFA,National City,Bank,FR,250638,1,,,,,275977,$0.91,0.09,7.20%,"$187,345","24,341",240
ACCT_9505,Albuquerque,NM,CO,National City,Bank,FR,192172,,,1,,,170000,$1.13,-0.13,6.30%,"$176,891","36,800",145
ACCT_9506,Albuquerque,NM,MF,National City,Bank,FR,240287,,,1,,,200000,$1.20,-0.2,7.20%,"$187,345","24,341",240
ACCT_9507,Albuquerque,NM,SFA,Fifth Third,Thrift,ARM,192172,,1,,,,175000,$1.10,-0.1,6.30%,"$176,891","36,800",145
ACCT_9508,Albuquerque,NM,SFA,BofA,Bank,ARM,240287,1,,,,,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9509,Albuquerque,NM,SFA,BofA,Bank,FR,150121,,1,,1,,145000,$1.04,-0.04,7.10%,"$224,700","22,781",120
ACCT_9510,Albuquerque,NM,SFA,EDS CU,Credit Union,FR,550000,,,1,,,475000,$1.16,-0.16,6.30%,"$176,891","36,800",145
ACCT_9511,Albuquerque,NM,SFA,First Horizon,Mtg Company,FR,192172,,,1,,1,180000,$1.07,-0.07,10.60%,"$43,125","15,373",197
ACCT_9512,Albuquerque,NM,MF,Wells,Bank,ARM,150121,,1,,,,175000,$0.86,0.14,6.30%,"$176,891","36,800",145
ACCT_9513,Albuquerque,NM,CO,Wells,Bank,FR,550000,1,,,,,700000,$0.79,0.21,7.20%,"$187,345","24,341",240
ACCT_9514,Albuquerque,NM,CO,Fifth Third,Thrift,FR,250638,1,,,,,275977,$0.91,0.09,6.30%,"$176,891","36,800",145
ACCT_9515,Albuquerque,NM,MF,PHH,Mtg Company,FR,240287,,,,,1,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9516,Albuquerque,NM,MF,Chase,Bank,FR,150121,,,,1,,101982,$1.47,-0.47,7.10%,"$224,700","22,781",120
ACCT_9517,Albuquerque,NM,CO,First Horizon,Mtg Company,FR,550000,1,,,,,500000,$1.10,-0.1,6.30%,"$176,891","36,800",145
ACCT_9518,Albuquerque,NM,MF,First Horizon,Mtg Company,ARM,192172,,,1,,,165000,$1.17,-0.16,7.20%,"$187,345","24,341",240
ACCT_9519,Albuquerque,NM,SFA,National City,Bank,ARM,150121,,,,1,,120000,$1.25,-0.25,6.30%,"$176,891","36,800",145
ACCT_9520,Albuquerque,NM,SFA,EDS CU,Credit Union,FR,550000,,,1,,,470000,$1.17,-0.17,6.30%,"$176,891","36,800",145
ACCT_9521,Albuquerque,NM,SFA,PHH,Mtg Company,FR,250638,1,,,,,275977,$0.91,0.09,7.10%,"$224,700","22,781",120
ACCT_9522,Albuquerque,NM,SFA,PHH,Mtg Company,FR,240287,1,,,,,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9523,Albuquerque,NM,SFA,BofA,Bank,ARM,325924,,,1,,,310281,$1.05,-0.05,10.60%,"$43,125","15,373",197
ACCT_9524,Albuquerque,NM,MF,Fifth Third,Thrift,FR,550000,,,,1,,449533,$1.22,-0.22,6.30%,"$176,891","36,800",145
ACCT_9525,Albuquerque,NM,CO,National City,Bank,FR,192172,,,1,,,180000,$1.07,-0.07,7.20%,"$187,345","24,341",240
ACCT_9526,Albuquerque,NM,CO,National City,Bank,FR,150121,,,1,,,125000,$1.20,-0.2,6.30%,"$176,891","36,800",145
ACCT_9527,Albuquerque,NM,MF,EDS CU,Credit Union,FR,550000,,1,,,,525000,$1.05,-0.05,6.30%,"$176,891","36,800",145
ACCT_9528,Albuquerque,NM,MF,National City,Bank,FR,192172,1,,,,,196481,$0.98,0.02,7.10%,"$224,700","22,781",120
ACCT_9529,Albuquerque,NM,CO,Chase,Bank,ARM,240287,1,,,,,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9530,Albuquerque,NM,MF,National City,Bank,ARM,325924,,1,,,,219316,$1.49,-0.49,7.20%,"$187,345","24,341",240
ACCT_9531,Albuquerque,NM,SFA,Fifth Third,Thrift,FR,250638,1,,,,,275977,$0.91,0.09,6.30%,"$176,891","36,800",145
ACCT_9532,Albuquerque,NM,SFA,BofA,Bank,FR,192172,,1,,,,196481,$0.98,0.02,6.30%,"$176,891","36,800",145
ACCT_9533,Albuquerque,NM,SFA,EDS CU,Credit Union,FR,150121,,1,,,,101982,$1.47,-0.47,7.10%,"$224,700","22,781",120
ACCT_9534,Albuquerque,NM,SFA,BofA,Bank,ARM,550000,,,,1,,449533,$1.22,-0.22,6.30%,"$176,891","36,800",145
ACCT_9535,Albuquerque,NM,SFA,First Horizon,Mtg Company,FR,192172,,,1,,,160000,$1.20,-0.2,10.60%,"$43,125","15,373",197
ACCT_9536,Albuquerque,NM,MF,Wells,Bank,FR,240287,1,,,,,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9537,Albuquerque,NM,CO,Fifth Third,Thrift,FR,325924,,,1,,,310281,$1.05,-0.05,7.20%,"$187,345","24,341",240
ACCT_9538,Albuquerque,NM,CO,Wells,Bank,FR,250638,1,,,,,275977,$0.91,0.09,6.30%,"$176,891","36,800",145
ACCT_9539,Albuquerque,NM,MF,PHH,Mtg Company,FR,192172,,,1,,,150505,$1.28,-0.28,6.30%,"$176,891","36,800",145
ACCT_9540,Albuquerque,NM,MF,Chase,Bank,ARM,150121,,1,,,,101982,$1.47,-0.47,7.10%,"$224,700","22,781",120
ACCT_9541,Albuquerque,NM,CO,First Horizon,Mtg Company,ARM,550000,,,,1,,449533,$1.22,-0.22,6.30%,"$176,891","36,800",145
ACCT_9542,Albuquerque,NM,MF,Chase,Bank,FR,192172,,1,,,,196481,$0.98,0.02,7.20%,"$187,345","24,341",240
ACCT_9543,Albuquerque,NM,SFA,National City,Bank,FR,150121,,1,,,,101982,$1.47,-0.47,6.30%,"$176,891","36,800",145
ACCT_9544,Albuquerque,NM,SFA,EDS CU,Credit Union,FR,325924,,,1,,,310281,$1.05,-0.05,6.30%,"$176,891","36,800",145
ACCT_9545,Albuquerque,NM,SFA,PHH,Mtg Company,ARM,250638,1,,,,,275977,$0.91,0.09,7.10%,"$224,700","22,781",120
ACCT_9546,Albuquerque,NM,SFA,Chase,Bank,FR,240287,1,,,,,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9547,Albuquerque,NM,SFA,Chase,Bank,FR,150121,,1,,1,,101982,$1.47,-0.47,10.60%,"$43,125","15,373",197
ACCT_9548,Albuquerque,NM,MF,PHH,Mtg Company,FR,550000,,,1,,,449533,$1.22,-0.22,6.30%,"$176,891","36,800",145
ACCT_9549,Albuquerque,NM,CO,Wells,Bank,FR,192172,,,1,,,169000,$1.14,-0.14,7.20%,"$187,345","24,341",240
ACCT_9550,Albuquerque,NM,CO,EDS CU,Credit Union,FR,150121,,,,1,,101982,$1.47,-0.47,6.30%,"$176,891","36,800",145
ACCT_9551,Albuquerque,NM,MF,EDS CU,Credit Union,ARM,550000,,,1,,,449533,$1.22,-0.22,6.30%,"$176,891","36,800",145
ACCT_9552,Albuquerque,NM,MF,National City,Bank,ARM,250638,1,,,,,275977,$0.91,0.09,7.10%,"$224,700","22,781",120
ACCT_9553,Albuquerque,NM,CO,Chase,Bank,FR,240287,,,,,1,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9554,Albuquerque,NM,MF,Fifth Third,Thrift,FR,150121,1,,,,,200000,$0.75,0.25,7.20%,"$187,345","24,341",240
ACCT_9555,Albuquerque,NM,SFA,Fifth Third,Thrift,FR,550000,1,,,,,650000,$0.85,0.15,6.30%,"$176,891","36,800",145
ACCT_9556,Albuquerque,NM,SFA,BofA,Bank,ARM,192172,,,1,,,171171,$1.12,-0.12,6.30%,"$176,891","36,800",145
ACCT_9557,Albuquerque,NM,SFA,EDS CU,Credit Union,FR,150121,1,,,,,230000,$0.65,0.35,7.10%,"$224,700","22,781",120
ACCT_9558,Albuquerque,NM,SFA,First Horizon,Mtg Company,FR,550000,,1,,,,545545,$1.01,-0.01,6.30%,"$176,891","36,800",145
ACCT_9559,Albuquerque,NM,SFA,First Horizon,Mtg Company,FR,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_9560,Albuquerque,NM,MF,Wells,Bank,FR,240287,,,1,,,200000,$1.20,-0.2,6.30%,"$176,891","36,800",145
ACCT_9561,Albuquerque,NM,CO,Fifth Third,Thrift,FR,325924,1,,,,,340000,$0.96,0.04,7.20%,"$187,345","24,341",240
ACCT_9562,Albuquerque,NM,CO,PHH,Mtg Company,ARM,550000,,,,1,,449533,$1.22,-0.22,6.30%,"$176,891","36,800",145
ACCT_9563,Albuquerque,NM,MF,PHH,Mtg Company,ARM,192172,,1,,,,175123,$1.10,-0.1,6.30%,"$176,891","36,800",145
ACCT_9564,Albuquerque,NM,MF,Chase,Bank,FR,192172,,,1,,,170000,$1.13,-0.13,7.10%,"$224,700","22,781",120
ACCT_9565,Albuquerque,NM,CO,First Horizon,Mtg Company,FR,240287,,,1,,,200000,$1.20,-0.2,6.30%,"$176,891","36,800",145
ACCT_9566,Albuquerque,NM,MF,Wells,Bank,FR,192172,,1,,,,175000,$1.10,-0.1,7.20%,"$187,345","24,341",240
ACCT_9567,Albuquerque,NM,SFA,First Horizon,Mtg Company,ARM,240287,1,,,,,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9568,Albuquerque,NM,SFA,BofA,Bank,FR,150121,,1,,1,,145000,$1.04,-0.04,6.30%,"$176,891","36,800",145
ACCT_9569,Albuquerque,NM,SFA,BofA,Bank,FR,550000,,,1,,,475000,$1.16,-0.16,7.10%,"$224,700","22,781",120
ACCT_9570,Albuquerque,NM,SFA,Chase,Bank,FR,192172,,,1,,1,180000,$1.07,-0.07,6.30%,"$176,891","36,800",145
ACCT_9571,Albuquerque,NM,SFA,PHH,Mtg Company,FR,150121,,1,,,,175000,$0.86,0.14,10.60%,"$43,125","15,373",197
ACCT_9572,Albuquerque,NM,MF,Wells,Bank,FR,550000,1,,,,,700000,$0.79,0.21,6.30%,"$176,891","36,800",145
ACCT_9573,Albuquerque,NM,CO,Wells,Bank,ARM,250638,1,,,,,275977,$0.91,0.09,7.20%,"$187,345","24,341",240
ACCT_9574,Albuquerque,NM,CO,EDS CU,Credit Union,ARM,240287,,,,,1,296515,$0.81,0.19,6.30%,"$176,891","36,800",145
ACCT_9575,Albuquerque,NM,MF,National City,Bank,FR,150121,,,,1,,101982,$1.47,-0.47,6.30%,"$176,891","36,800",145
ACCT_9576,Albuquerque,NM,MF,Chase,Bank,FR,550000,1,,,,,500000,$1.10,-0.1,7.10%,"$224,700","22,781",120
ACCT_9577,Albuquerque,NM,CO,Chase,Bank,FR,192172,,,1,,,165000,$1.17,-0.16,6.30%,"$176,891","36,800",145
ACCT_9578,Albuquerque,NM,MF,Fifth Third,Thrift,ARM,150121,,,,1,,120000,$1.25,-0.25,7.20%,"$187,345","24,341",240
ACCT_9579,Albuquerque,NM,SFA,BofA,Bank,FR,550000,,,1,,,470000,$1.17,-0.17,6.30%,"$176,891","36,800",145
ACCT_9580,Albuquerque,NM,SFA,EDS CU,Credit Union,FR,250638,1,,,,,275977,$0.91,0.09,6.30%,"$176,891","36,800",145
ACCT_9581,Albuquerque,NM,SFA,EDS CU,Credit Union,FR,240287,1,,,,,296515,$0.81,0.19,7.10%,"$224,700","22,781",120
ACCT_9582,Albuquerque,NM,SFA,First Horizon,Mtg Company,FR,325924,,,1,,,310281,$1.05,-0.05,6.30%,"$176,891","36,800",145
ACCT_9583,Albuquerque,NM,SFA,Wells,Bank,FR,550000,,,,1,,449533,$1.22,-0.22,10.60%,"$43,125","15,373",197
ACCT_10064,Dallas,TX,CO,Wells,Bank,ARM,150121,,1,,,,101982,$1.47,-0.47,10.60%,"$43,125","15,373",197
ACCT_10065,Dallas,TX,SFA,Wells,Bank,ARM,550000,,,,1,,449533,$1.22,-0.22,7.10%,"$224,700","22,781",120
ACCT_10066,Dallas,TX,SFA,PHH,Mtg Company,ARM,192172,,,1,,,160000,$1.20,-0.2,10.60%,"$43,125","15,373",197
ACCT_10067,Dallas,TX,SFA,PHH,Mtg Company,FR,240287,1,,,,,296515,$0.81,0.19,10.60%,"$43,125","15,373",197
ACCT_10068,Dallas,TX,SFA,Chase,Bank,FR,325924,,,1,,,310281,$1.05,-0.05,7.20%,"$187,345","24,341",240
ACCT_10069,Dallas,TX,SFA,First Horizon,Mtg Company,ARM,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
ACCT_10070,Dallas,TX,CO,National City,Bank,FR,192172,,,1,,,196481,$0.98,0.02,7.10%,"$224,700","22,781",120
ACCT_10071,Dallas,TX,MF,National City,Bank,FR,150121,,1,,,,101982,$1.47,-0.47,10.60%,"$43,125","15,373",197
ACCT_10072,Dallas,TX,MF,EDS CU,Credit Union,FR,550000,,,,1,,449533,$1.22,-0.22,10.60%,"$43,125","15,373",197
ACCT_10073,Dallas,TX,CO,PHH,Mtg Company,FR,192172,,1,,,,196481,$0.98,0.02,10.60%,"$43,125","15,373",197
ACCT_10074,Dallas,TX,MF,BofA,Bank,FR,150121,,1,,,,101982,$1.47,-0.47,10.60%,"$43,125","15,373",197
ACCT_10075,Dallas,TX,MF,BofA,Bank,ARM,325924,1,,,,,310281,$1.05,-0.05,6.30%,"$176,891","36,800",145
ACCT_10076,Dallas,TX,CO,Fifth Third,Thrift,ARM,250638,1,,,,,275977,$0.91,0.09,10.60%,"$43,125","15,373",197
