PropID,City,State,Property Type,Servicer,Servicer Type,Loan Type,UnPaid Balance,Current Prop Value,Loan Status
11506,New York,NY,CO,BofA,Bank,FR,150121,101982,30
11506,New York,NY,CO,BofA,Bank,FR,150121,101982,90
11507,New York,NY,SFA,Fifth Third,Thrift,FR,550000,449533,60
11508,New York,NY,MF,Fifth Third,Thrift,ARM,192172,196481,60
11509,New York,NY,MF,BofA,Bank,FR,150121,101982,90
11510,New York,NY,SFA,EDS CU,Credit Union,FR,550000,449533,60
11511,New York,NY,SFA,First Horizon,Mtg Company,FR,250638,275977,0
11512,New York,NY,MF,First Horizon,Mtg Company,FR,240287,296515,REO
11513,New York,NY,SFA,Wells,Bank,FR,150121,200000,0
11514,New York,NY,CO,Fifth Third,Thrift,ARM,550000,650000,0
11515,New York,NY,CO,PHH,Mtg Company,ARM,192172,196481,0
11516,New York,NY,SFA,PHH,Mtg Company,FR,150121,230000,0
11517,New York,NY,CO,Chase,Bank,FR,550000,555000,30
11518,New York,NY,CO,First Horizon,Mtg Company,FR,250638,275977,0
11519,New York,NY,SFA,National City,Bank,ARM,240287,296515,REO
11520,New York,NY,MF,National City,Bank,FR,325924,340000,0
11521,New York,NY,MF,EDS CU,Credit Union,FR,550000,449533,90
11522,New York,NY,SFA,PHH,Mtg Company,FR,192172,196481,30
11523,New York,NY,SFA,BofA,Bank,FR,150121,215000,0
11524,New York,NY,MF,BofA,Bank,FR,550000,800000,0
11525,New York,NY,SFA,Fifth Third,Thrift,ARM,192172,196481,0
11526,New York,NY,CO,National City,Bank,ARM,240287,296515,0
11527,New York,NY,CO,EDS CU,Credit Union,FR,150121,160000,30
11527,New York,NY,CO,EDS CU,Credit Union,FR,150121,160000,90
11528,New York,NY,SFA,National City,Bank,FR,550000,650000,60
11529,New York,NY,CO,Chase,Bank,FR,192172,196481,60
11529,New York,NY,CO,Chase,Bank,FR,192172,196481,REO
11530,New York,NY,CO,Chase,Bank,ARM,150121,175000,30
11531,New York,NY,SFA,Fifth Third,Thrift,FR,550000,700000,0
11532,New York,NY,MF,BofA,Bank,FR,250638,275977,0
11533,New York,NY,MF,EDS CU,Credit Union,FR,240287,296515,REO
11534,New York,NY,SFA,EDS CU,Credit Union,FR,150121,101982,90
11535,New York,NY,SFA,First Horizon,Mtg Company,FR,550000,555555,0
11536,New York,NY,MF,Wells,Bank,ARM,192172,196481,0
11537,New York,NY,SFA,Fifth Third,Thrift,ARM,150121,210000,30
11537,New York,NY,SFA,Fifth Third,Thrift,ARM,150121,210000,90
11538,New York,NY,CO,Fifth Third,Thrift,FR,550000,605000,60
11539,New York,NY,CO,PHH,Mtg Company,FR,250638,275977,0
11540,New York,NY,SFA,Chase,Bank,FR,240287,296515,REO
11541,New York,NY,CO,First Horizon,Mtg Company,ARM,325924,310281,60
11542,New York,NY,CO,First Horizon,Mtg Company,FR,550000,449533,90
11543,New York,NY,SFA,National City,Bank,FR,192172,196481,60
11544,New York,NY,MF,EDS CU,Credit Union,FR,150121,210000,0
11545,New York,NY,MF,PHH,Mtg Company,FR,550000,570200,0
11546,New York,NY,SFA,PHH,Mtg Company,FR,192172,196481,0
11547,New York,NY,SFA,Chase,Bank,ARM,240287,296515,0
11548,New York,NY,MF,PHH,Mtg Company,ARM,325924,219316,30
11549,New York,NY,SFA,Wells,Bank,FR,250638,275977,0
11550,New York,NY,CO,PHH,Mtg Company,FR,192172,196481,30
11551,New York,NY,CO,EDS CU,Credit Union,FR,150121,101982,30
11552,New York,NY,SFA,National City,Bank,ARM,550000,449533,90
11553,New York,NY,CO,Chase,Bank,FR,192172,160000,60
11554,New York,NY,CO,National City,Bank,FR,240287,296515,0
11555,New York,NY,SFA,Fifth Third,Thrift,FR,325924,310281,60
11556,New York,NY,MF,BofA,Bank,FR,250638,275977,0
11557,New York,NY,MF,EDS CU,Credit Union,FR,192172,196481,60
11558,New York,NY,SFA,First Horizon,Mtg Company,ARM,150121,101982,30
11559,New York,NY,SFA,First Horizon,Mtg Company,ARM,550000,449533,90
11560,New York,NY,MF,Wells,Bank,FR,192172,196481,30
11561,New York,NY,SFA,Fifth Third,Thrift,FR,150121,101982,30
11562,New York,NY,CO,PHH,Mtg Company,FR,325924,310281,0
11563,New York,NY,CO,PHH,Mtg Company,ARM,250638,275977,0
11564,Philadelphia,PA,CO,First Horizon,Mtg Company,FR,240287,296515,0
11565,Philadelphia,PA,CO,First Horizon,Mtg Company,ARM,150121,101982,30
11565,Philadelphia,PA,CO,First Horizon,Mtg Company,ARM,150121,101982,90
11566,Philadelphia,PA,CO,First Horizon,Mtg Company,FR,550000,449533,60
11567,Philadelphia,PA,CO,Chase,Bank,ARM,192172,196481,60
11568,Philadelphia,PA,MF,PHH,Mtg Company,FR,150121,101982,90
11569,Philadelphia,PA,SFA,Wells,Bank,FR,550000,449533,60
11570,Philadelphia,PA,MF,PHH,Mtg Company,FR,250638,275977,0
11571,Philadelphia,PA,MF,EDS CU,Credit Union,FR,240287,296515,REO
11572,Philadelphia,PA,SFA,National City,Bank,ARM,150121,200000,0
11573,Philadelphia,PA,SFA,Chase,Bank,ARM,550000,650000,0
11574,Philadelphia,PA,MF,National City,Bank,ARM,192172,196481,0
11575,Philadelphia,PA,SFA,Fifth Third,Thrift,FR,150121,230000,0
11576,Philadelphia,PA,CO,BofA,Bank,ARM,550000,555000,30
11577,Philadelphia,PA,CO,EDS CU,Credit Union,FR,250638,275977,0
11578,Philadelphia,PA,CO,First Horizon,Mtg Company,ARM,240287,296515,REO
11579,Philadelphia,PA,CO,First Horizon,Mtg Company,FR,325924,340000,0
11580,Philadelphia,PA,MF,Wells,Bank,FR,550000,449533,90
11581,Philadelphia,PA,SFA,Fifth Third,Thrift,FR,192172,196481,30
11582,Philadelphia,PA,MF,PHH,Mtg Company,FR,150121,215000,0
11583,Philadelphia,PA,MF,PHH,Mtg Company,ARM,550000,800000,0
11584,Philadelphia,PA,SFA,Chase,Bank,ARM,192172,196481,0
11585,Philadelphia,PA,SFA,First Horizon,Mtg Company,ARM,240287,296515,0
11586,Philadelphia,PA,MF,Wells,Bank,FR,150121,160000,30
11586,Philadelphia,PA,MF,Wells,Bank,FR,150121,160000,90
11587,Philadelphia,PA,SFA,First Horizon,Mtg Company,ARM,550000,650000,60
11588,Philadelphia,PA,CO,First Horizon,Mtg Company,FR,192172,196481,60
11588,Philadelphia,PA,CO,First Horizon,Mtg Company,FR,192172,196481,REO
11589,Philadelphia,PA,CO,BofA,Bank,ARM,150121,175000,30
11590,Philadelphia,PA,CO,Chase,Bank,FR,550000,700000,0
11591,Philadelphia,PA,CO,PHH,Mtg Company,FR,250638,275977,0
11592,Philadelphia,PA,MF,PHH,Mtg Company,FR,240287,296515,REO
11593,Philadelphia,PA,SFA,Wells,Bank,FR,150121,101982,90
11594,Philadelphia,PA,MF,EDS CU,Credit Union,ARM,550000,555555,0
11595,Philadelphia,PA,MF,National City,Bank,ARM,192172,196481,0
11596,Philadelphia,PA,SFA,National City,Bank,ARM,150121,210000,30
11596,Philadelphia,PA,SFA,National City,Bank,ARM,150121,210000,90
11597,Philadelphia,PA,SFA,Chase,Bank,FR,550000,605000,60
11598,Philadelphia,PA,MF,Fifth Third,Thrift,ARM,250638,275977,0
11599,Philadelphia,PA,SFA,BofA,Bank,FR,240287,296515,REO
11600,Philadelphia,PA,CO,BofA,Bank,ARM,325924,310281,60
11601,Philadelphia,PA,CO,EDS CU,Credit Union,FR,550000,449533,90
11602,Philadelphia,PA,CO,First Horizon,Mtg Company,FR,192172,196481,60
11603,Philadelphia,PA,CO,Wells,Bank,FR,150121,210000,0
11604,Philadelphia,PA,MF,Wells,Bank,FR,550000,570200,0
11605,Philadelphia,PA,SFA,Fifth Third,Thrift,ARM,192172,196481,0
11606,Philadelphia,PA,MF,BofA,Bank,ARM,240287,296515,0
11607,Philadelphia,PA,MF,Fifth Third,Thrift,ARM,325924,219316,30
11608,Philadelphia,PA,SFA,National City,Bank,FR,250638,275977,0
11609,Philadelphia,PA,SFA,National City,Bank,ARM,192172,196481,30
11610,Philadelphia,PA,MF,Wells,Bank,FR,150121,101982,30
11611,Philadelphia,PA,SFA,First Horizon,Mtg Company,ARM,550000,449533,90
11612,Philadelphia,PA,CO,BofA,Bank,FR,192172,160000,60
11613,Philadelphia,PA,CO,BofA,Bank,FR,240287,296515,0
11614,Philadelphia,PA,CO,Chase,Bank,FR,325924,310281,60
11615,Philadelphia,PA,CO,PHH,Mtg Company,FR,250638,275977,0
11616,Philadelphia,PA,MF,Wells,Bank,ARM,192172,196481,60
11617,Philadelphia,PA,SFA,PHH,Mtg Company,ARM,150121,101982,30
11618,Philadelphia,PA,MF,EDS CU,Credit Union,ARM,550000,449533,90
11619,Philadelphia,PA,MF,National City,Bank,FR,192172,196481,30
11620,Philadelphia,PA,SFA,Chase,Bank,ARM,150121,101982,30
11621,Philadelphia,PA,SFA,National City,Bank,FR,325924,310281,0
11622,Philadelphia,PA,MF,Fifth Third,Thrift,ARM,250638,275977,0
11623,Philadelphia,PA,SFA,BofA,Bank,FR,240287,296515,0
11624,Philadelphia,PA,CO,EDS CU,Credit Union,FR,150121,101982,30
11624,Philadelphia,PA,CO,EDS CU,Credit Union,FR,150121,101982,90
11625,Philadelphia,PA,CO,National City,Bank,FR,550000,449533,60
11626,Philadelphia,PA,CO,National City,Bank,FR,192172,196481,60
11627,Philadelphia,PA,CO,EDS CU,Credit Union,ARM,150121,101982,90
11628,Philadelphia,PA,MF,PHH,Mtg Company,ARM,550000,449533,60
11629,Philadelphia,PA,SFA,BofA,Bank,ARM,250638,275977,0
11630,Philadelphia,PA,MF,BofA,Bank,FR,240287,296515,REO
11631,Philadelphia,PA,MF,Fifth Third,Thrift,ARM,150121,200000,0
11632,Philadelphia,PA,SFA,National City,Bank,FR,550000,650000,0
11633,Philadelphia,PA,SFA,Wells,Bank,ARM,192172,196481,0
11634,Philadelphia,PA,MF,Wells,Bank,FR,150121,230000,0
11635,Philadelphia,PA,SFA,First Horizon,Mtg Company,FR,550000,555000,30
11636,Philadelphia,PA,CO,BofA,Bank,FR,250638,275977,0
11637,Philadelphia,PA,CO,Chase,Bank,FR,240287,296515,REO
11638,Philadelphia,PA,CO,Chase,Bank,ARM,325924,340000,0
11639,Philadelphia,PA,CO,PHH,Mtg Company,ARM,550000,449533,90
11640,Philadelphia,PA,MF,Wells,Bank,ARM,192172,196481,30
11641,Philadelphia,PA,SFA,EDS CU,Credit Union,FR,150121,215000,0
11642,Philadelphia,PA,MF,EDS CU,Credit Union,ARM,550000,800000,0
11959,Pittsburgh,PA,MF,PHH,Mtg Company,FR,550000,449533,90
11960,Pittsburgh,PA,MF,PHH,Mtg Company,FR,192172,196481,60
11961,Pittsburgh,PA,MF,PHH,Mtg Company,FR,150121,210000,0
11962,Pittsburgh,PA,MF,EDS CU,Credit Union,ARM,550000,570200,0
11963,Pittsburgh,PA,SFA,National City,Bank,FR,192172,196481,0
11964,Pittsburgh,PA,CO,Chase,Bank,FR,240287,296515,0
11965,Pittsburgh,PA,SFA,National City,Bank,FR,325924,219316,30
11966,Pittsburgh,PA,SFA,Fifth Third,Thrift,FR,250638,275977,0
11967,Pittsburgh,PA,CO,BofA,Bank,ARM,192172,196481,30
11968,Pittsburgh,PA,CO,EDS CU,Credit Union,ARM,150121,101982,30
11969,Pittsburgh,PA,SFA,First Horizon,Mtg Company,ARM,550000,449533,90
11970,Pittsburgh,PA,CO,First Horizon,Mtg Company,FR,192172,160000,60
11971,Pittsburgh,PA,MF,Wells,Bank,FR,240287,296515,0
11972,Pittsburgh,PA,MF,Fifth Third,Thrift,FR,325924,310281,60
11973,Pittsburgh,PA,MF,PHH,Mtg Company,ARM,250638,275977,0
11974,Pittsburgh,PA,MF,PHH,Mtg Company,FR,192172,196481,60
11975,Pittsburgh,PA,SFA,Chase,Bank,FR,150121,101982,30
11976,Pittsburgh,PA,CO,First Horizon,Mtg Company,FR,550000,449533,90
11977,Pittsburgh,PA,SFA,National City,Bank,FR,192172,196481,30
11978,Pittsburgh,PA,SFA,National City,Bank,ARM,150121,101982,30
11979,Pittsburgh,PA,CO,EDS CU,Credit Union,ARM,325924,310281,0
11980,Pittsburgh,PA,CO,PHH,Mtg Company,ARM,250638,275977,0
11981,Pittsburgh,PA,SFA,Chase,Bank,FR,240287,296515,0
11982,Pittsburgh,PA,CO,PHH,Mtg Company,FR,150121,101982,30
11982,Pittsburgh,PA,CO,PHH,Mtg Company,FR,150121,101982,90
11983,Pittsburgh,PA,MF,PHH,Mtg Company,FR,550000,449533,60
11984,Pittsburgh,PA,MF,Wells,Bank,ARM,192172,196481,60
11985,Pittsburgh,PA,MF,EDS CU,Credit Union,FR,150121,101982,90
11986,Pittsburgh,PA,MF,National City,Bank,FR,550000,449533,60
11987,Pittsburgh,PA,SFA,National City,Bank,FR,250638,275977,0
11988,Pittsburgh,PA,CO,Chase,Bank,FR,240287,296515,REO
11989,Pittsburgh,PA,SFA,Fifth Third,Thrift,ARM,150121,200000,0
11990,Pittsburgh,PA,SFA,BofA,Bank,ARM,550000,650000,0
11991,Pittsburgh,PA,CO,BofA,Bank,ARM,192172,196481,0
11992,Pittsburgh,PA,CO,EDS CU,Credit Union,FR,150121,230000,0
11993,Pittsburgh,PA,SFA,First Horizon,Mtg Company,FR,550000,555000,30
11994,Pittsburgh,PA,CO,Wells,Bank,FR,250638,275977,0
11995,Pittsburgh,PA,MF,Wells,Bank,ARM,240287,296515,REO
11996,Pittsburgh,PA,MF,Fifth Third,Thrift,FR,325924,340000,0
11997,Pittsburgh,PA,MF,PHH,Mtg Company,FR,550000,449533,90
11998,Pittsburgh,PA,MF,Chase,Bank,FR,192172,196481,30
11999,Pittsburgh,PA,SFA,First Horizon,Mtg Company,FR,150121,215000,0
12000,Pittsburgh,PA,CO,First Horizon,Mtg Company,ARM,550000,800000,0
12001,Pittsburgh,PA,SFA,Wells,Bank,ARM,192172,196481,0
12002,Pittsburgh,PA,SFA,First Horizon,Mtg Company,ARM,240287,296515,0
12003,Pittsburgh,PA,CO,BofA,Bank,FR,150121,160000,30
12003,Pittsburgh,PA,CO,BofA,Bank,FR,150121,160000,90
12004,Pittsburgh,PA,CO,BofA,Bank,FR,550000,650000,60
12005,Pittsburgh,PA,SFA,Chase,Bank,FR,192172,196481,60
12005,Pittsburgh,PA,SFA,Chase,Bank,FR,192172,196481,REO
12006,Pittsburgh,PA,CO,PHH,Mtg Company,ARM,150121,175000,30
12007,Pittsburgh,PA,MF,Wells,Bank,FR,550000,700000,0
12008,Pittsburgh,PA,MF,PHH,Mtg Company,FR,250638,275977,0
12009,Pittsburgh,PA,MF,EDS CU,Credit Union,FR,240287,296515,REO
12010,Pittsburgh,PA,MF,National City,Bank,FR,150121,101982,90
12011,Pittsburgh,PA,SFA,Chase,Bank,ARM,550000,555555,0
12012,Pittsburgh,PA,CO,National City,Bank,ARM,192172,196481,0
12013,Pittsburgh,PA,SFA,Fifth Third,Thrift,ARM,150121,210000,30
12013,Pittsburgh,PA,SFA,Fifth Third,Thrift,ARM,150121,210000,90
12014,Pittsburgh,PA,SFA,BofA,Bank,FR,550000,605000,60
12015,Pittsburgh,PA,CO,EDS CU,Credit Union,FR,250638,275977,0
12016,Pittsburgh,PA,CO,BofA,Bank,FR,240287,296515,REO
12017,Pittsburgh,PA,SFA,First Horizon,Mtg Company,ARM,325924,310281,60
12018,Pittsburgh,PA,CO,Wells,Bank,FR,550000,449533,90
12019,Pittsburgh,PA,MF,Fifth Third,Thrift,FR,192172,196481,60
12020,Pittsburgh,PA,MF,BofA,Bank,FR,150121,210000,0
12021,Pittsburgh,PA,MF,BofA,Bank,FR,550000,570200,0
12022,Pittsburgh,PA,MF,Fifth Third,Thrift,ARM,192172,196481,0
12023,Pittsburgh,PA,SFA,National City,Bank,ARM,240287,296515,0
12024,Pittsburgh,PA,CO,Wells,Bank,ARM,325924,219316,30
12025,Pittsburgh,PA,SFA,Wells,Bank,FR,250638,275977,0
12026,Pittsburgh,PA,SFA,First Horizon,Mtg Company,FR,192172,196481,30
12027,Pittsburgh,PA,CO,BofA,Bank,FR,150121,101982,30
12028,Pittsburgh,PA,CO,Chase,Bank,ARM,550000,449533,90
12029,Pittsburgh,PA,SFA,Chase,Bank,FR,192172,160000,60
12030,Pittsburgh,PA,CO,PHH,Mtg Company,FR,240287,296515,0
12031,Pittsburgh,PA,MF,Wells,Bank,FR,325924,310281,60
12032,Pittsburgh,PA,MF,EDS CU,Credit Union,FR,250638,275977,0
12033,Pittsburgh,PA,MF,EDS CU,Credit Union,ARM,192172,196481,60
12034,Pittsburgh,PA,MF,National City,Bank,ARM,150121,101982,30
12035,Pittsburgh,PA,SFA,Chase,Bank,ARM,550000,449533,90
12036,Pittsburgh,PA,CO,Fifth Third,Thrift,FR,192172,196481,30
12037,Pittsburgh,PA,SFA,Fifth Third,Thrift,FR,150121,101982,30
12038,Richmond,VA,SFA,National City,Bank,FR,325924,310281,0
12039,Richmond,VA,SFA,National City,Bank,FR,250638,275977,0
12040,Richmond,VA,SFA,National City,Bank,FR,240287,296515,0
12041,Richmond,VA,SFA,Fifth Third,Thrift,ARM,150121,101982,30
12041,Richmond,VA,SFA,Fifth Third,Thrift,ARM,150121,101982,90
12042,Richmond,VA,SFA,BofA,Bank,FR,550000,449533,60
12043,Richmond,VA,MF,EDS CU,Credit Union,FR,192172,196481,60
12044,Richmond,VA,CO,First Horizon,Mtg Company,FR,150121,101982,90
12045,Richmond,VA,CO,First Horizon,Mtg Company,FR,550000,449533,60
12046,Richmond,VA,MF,Wells,Bank,FR,250638,275977,0
12047,Richmond,VA,MF,Fifth Third,Thrift,ARM,240287,296515,REO
12048,Richmond,VA,CO,PHH,Mtg Company,ARM,150121,200000,0
12049,Richmond,VA,MF,PHH,Mtg Company,FR,550000,650000,0
12050,Richmond,VA,SFA,Chase,Bank,FR,192172,196481,0
12051,Richmond,VA,SFA,First Horizon,Mtg Company,FR,150121,230000,0
12052,Richmond,VA,SFA,National City,Bank,ARM,550000,555000,30
12053,Richmond,VA,SFA,National City,Bank,FR,250638,275977,0
12054,Richmond,VA,SFA,EDS CU,Credit Union,FR,240287,296515,REO
12055,Richmond,VA,MF,PHH,Mtg Company,FR,325924,340000,0
12056,Richmond,VA,CO,BofA,Bank,FR,550000,449533,90
12057,Richmond,VA,CO,BofA,Bank,FR,192172,196481,30
12058,Richmond,VA,MF,Fifth Third,Thrift,ARM,150121,215000,0
12059,Richmond,VA,MF,National City,Bank,ARM,550000,800000,0
12060,Richmond,VA,CO,EDS CU,Credit Union,FR,192172,196481,0
12061,Richmond,VA,MF,National City,Bank,FR,240287,296515,0
12062,Richmond,VA,SFA,National City,Bank,FR,150121,160000,30
12062,Richmond,VA,SFA,National City,Bank,FR,150121,160000,90
12063,Richmond,VA,SFA,Chase,Bank,ARM,550000,650000,60
12064,Richmond,VA,SFA,Fifth Third,Thrift,FR,192172,196481,60
12064,Richmond,VA,SFA,Fifth Third,Thrift,FR,192172,196481,REO
12065,Richmond,VA,SFA,BofA,Bank,FR,150121,175000,30
12066,Richmond,VA,SFA,BofA,Bank,FR,550000,700000,0
12067,Richmond,VA,MF,EDS CU,Credit Union,FR,250638,275977,0
12068,Richmond,VA,CO,First Horizon,Mtg Company,FR,240287,296515,REO
12069,Richmond,VA,CO,Wells,Bank,ARM,150121,101982,90
12070,Richmond,VA,MF,Wells,Bank,ARM,550000,555555,0
12071,Richmond,VA,MF,Fifth Third,Thrift,FR,192172,196481,0
12072,Richmond,VA,CO,PHH,Mtg Company,FR,150121,210000,30
12072,Richmond,VA,CO,PHH,Mtg Company,FR,150121,210000,90
12073,Richmond,VA,MF,Chase,Bank,FR,550000,605000,60
12074,Richmond,VA,SFA,First Horizon,Mtg Company,ARM,250638,275977,0
12075,Richmond,VA,SFA,First Horizon,Mtg Company,FR,240287,296515,REO
12076,Richmond,VA,SFA,National City,Bank,FR,325924,310281,60
12077,Richmond,VA,SFA,EDS CU,Credit Union,FR,550000,449533,90
12078,Richmond,VA,SFA,PHH,Mtg Company,FR,192172,196481,60
12079,Richmond,VA,MF,PHH,Mtg Company,FR,150121,210000,0
12080,Richmond,VA,CO,Chase,Bank,ARM,550000,570200,0
12081,Richmond,VA,CO,PHH,Mtg Company,ARM,192172,196481,0
12082,Richmond,VA,MF,Wells,Bank,FR,240287,296515,0
12083,Richmond,VA,MF,PHH,Mtg Company,FR,325924,219316,30
12084,Richmond,VA,CO,EDS CU,Credit Union,FR,250638,275977,0
12085,Richmond,VA,MF,National City,Bank,ARM,192172,196481,30
12086,Richmond,VA,SFA,Chase,Bank,FR,150121,101982,30
12087,Richmond,VA,SFA,National City,Bank,FR,550000,449533,90
12088,Richmond,VA,SFA,Fifth Third,Thrift,FR,192172,160000,60
12089,Richmond,VA,SFA,BofA,Bank,FR,240287,296515,0
12090,Richmond,VA,SFA,EDS CU,Credit Union,FR,325924,310281,60
12091,Richmond,VA,MF,BofA,Bank,ARM,250638,275977,0
12092,Richmond,VA,CO,First Horizon,Mtg Company,ARM,192172,196481,60
12093,Richmond,VA,CO,Wells,Bank,FR,150121,101982,30
12094,Richmond,VA,MF,Fifth Third,Thrift,FR,550000,449533,90
12095,Richmond,VA,MF,Wells,Bank,FR,192172,196481,30
12096,Richmond,VA,CO,PHH,Mtg Company,ARM,150121,101982,30
12097,Richmond,VA,MF,Chase,Bank,FR,325924,310281,0
12098,Richmond,VA,SFA,First Horizon,Mtg Company,FR,250638,275977,0
12099,Richmond,VA,SFA,Wells,Bank,FR,240287,296515,0
12100,Richmond,VA,SFA,Wells,Bank,FR,150121,101982,30
12100,Richmond,VA,SFA,Wells,Bank,FR,150121,101982,90
12101,Richmond,VA,SFA,First Horizon,Mtg Company,FR,550000,449533,60
12102,Richmond,VA,SFA,BofA,Bank,ARM,192172,196481,60
12103,Richmond,VA,MF,Chase,Bank,ARM,150121,101982,90
12104,Richmond,VA,CO,Chase,Bank,FR,550000,449533,60
12105,Richmond,VA,CO,PHH,Mtg Company,FR,250638,275977,0
12106,Richmond,VA,MF,Wells,Bank,FR,240287,296515,REO
12107,Richmond,VA,MF,EDS CU,Credit Union,ARM,150121,200000,0
12108,Richmond,VA,CO,EDS CU,Credit Union,FR,550000,650000,0
12109,Richmond,VA,MF,National City,Bank,FR,192172,196481,0
12110,Richmond,VA,SFA,Chase,Bank,FR,150121,230000,0
12111,Richmond,VA,SFA,Fifth Third,Thrift,FR,550000,555000,30
12112,Richmond,VA,SFA,Fifth Third,Thrift,FR,250638,275977,0
12113,Richmond,VA,SFA,BofA,Bank,ARM,240287,296515,REO
12114,Richmond,VA,SFA,EDS CU,Credit Union,ARM,325924,340000,0
12115,Richmond,VA,MF,First Horizon,Mtg Company,FR,550000,449533,90
12116,Richmond,VA,CO,First Horizon,Mtg Company,FR,192172,196481,30
12433,Seattle,WA,CO,Chase,Bank,FR,240287,296515,REO
12434,Seattle,WA,CO,Chase,Bank,ARM,325924,310281,60
12435,Seattle,WA,CO,Chase,Bank,FR,550000,449533,90
12436,Seattle,WA,CO,National City,Bank,FR,192172,196481,60
12437,Seattle,WA,MF,EDS CU,Credit Union,FR,150121,210000,0
12438,Seattle,WA,SFA,PHH,Mtg Company,FR,550000,570200,0
12439,Seattle,WA,SFA,EDS CU,Credit Union,FR,192172,196481,0
12440,Seattle,WA,MF,BofA,Bank,ARM,240287,296515,0
12441,Seattle,WA,SFA,Fifth Third,Thrift,ARM,325924,219316,30
12442,Seattle,WA,SFA,National City,Bank,ARM,250638,275977,0
12443,Seattle,WA,MF,Fifth Third,Thrift,FR,192172,196481,30
12444,Seattle,WA,CO,Wells,Bank,FR,150121,101982,30
12445,Seattle,WA,CO,First Horizon,Mtg Company,ARM,550000,449533,90
12446,Seattle,WA,CO,BofA,Bank,FR,192172,160000,60
12447,Seattle,WA,CO,First Horizon,Mtg Company,FR,240287,296515,0
12448,Seattle,WA,CO,Chase,Bank,FR,325924,310281,60
12449,Seattle,WA,MF,PHH,Mtg Company,FR,250638,275977,0
12450,Seattle,WA,SFA,Wells,Bank,FR,192172,196481,60
12451,Seattle,WA,SFA,PHH,Mtg Company,ARM,150121,101982,30
12452,Seattle,WA,MF,EDS CU,Credit Union,ARM,550000,449533,90
12453,Seattle,WA,SFA,National City,Bank,ARM,192172,196481,30
12454,Seattle,WA,SFA,Chase,Bank,FR,150121,101982,30
12455,Seattle,WA,MF,PHH,Mtg Company,FR,325924,310281,0
12456,Seattle,WA,CO,PHH,Mtg Company,ARM,250638,275977,0
12457,Seattle,WA,CO,Chase,Bank,FR,240287,296515,0
12458,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,101982,30
12458,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,101982,90
12459,Seattle,WA,CO,National City,Bank,FR,550000,449533,60
12460,Seattle,WA,CO,National City,Bank,FR,192172,196481,60
12461,Seattle,WA,MF,EDS CU,Credit Union,FR,150121,101982,90
12462,Seattle,WA,SFA,PHH,Mtg Company,ARM,550000,449533,60
12463,Seattle,WA,SFA,BofA,Bank,ARM,250638,275977,0
12464,Seattle,WA,MF,BofA,Bank,ARM,240287,296515,REO
12465,Seattle,WA,SFA,Fifth Third,Thrift,FR,150121,200000,0
12466,Seattle,WA,SFA,National City,Bank,FR,550000,650000,0
12467,Seattle,WA,MF,Wells,Bank,ARM,192172,196481,0
12468,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,230000,0
12469,Seattle,WA,CO,First Horizon,Mtg Company,FR,550000,555000,30
12470,Seattle,WA,CO,BofA,Bank,FR,250638,275977,0
12471,Seattle,WA,CO,Chase,Bank,FR,240287,296515,REO
12472,Seattle,WA,CO,PHH,Mtg Company,FR,325924,340000,0
12473,Seattle,WA,MF,PHH,Mtg Company,ARM,550000,449533,90
12474,Seattle,WA,SFA,Wells,Bank,ARM,192172,196481,30
12475,Seattle,WA,SFA,First Horizon,Mtg Company,ARM,150121,215000,0
12476,Seattle,WA,MF,Wells,Bank,FR,550000,800000,0
12477,Seattle,WA,SFA,Fifth Third,Thrift,FR,192172,196481,0
12478,Seattle,WA,SFA,Fifth Third,Thrift,ARM,240287,296515,0
12479,Seattle,WA,MF,PHH,Mtg Company,FR,150121,160000,30
12479,Seattle,WA,MF,PHH,Mtg Company,FR,150121,160000,90
12480,Seattle,WA,CO,Chase,Bank,FR,550000,650000,60
12481,Seattle,WA,CO,First Horizon,Mtg Company,FR,192172,196481,60
12481,Seattle,WA,CO,First Horizon,Mtg Company,FR,192172,196481,REO
12482,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,175000,30
12483,Seattle,WA,CO,National City,Bank,FR,550000,700000,0
12484,Seattle,WA,CO,EDS CU,Credit Union,ARM,250638,275977,0
12485,Seattle,WA,MF,PHH,Mtg Company,ARM,240287,296515,REO
12486,Seattle,WA,SFA,PHH,Mtg Company,ARM,150121,101982,90
12487,Seattle,WA,SFA,BofA,Bank,FR,550000,555555,0
12488,Seattle,WA,MF,Fifth Third,Thrift,FR,192172,196481,0
12489,Seattle,WA,SFA,National City,Bank,ARM,150121,210000,30
12489,Seattle,WA,SFA,National City,Bank,ARM,150121,210000,90
12490,Seattle,WA,SFA,National City,Bank,FR,550000,605000,60
12491,Seattle,WA,MF,Wells,Bank,FR,250638,275977,0
12492,Seattle,WA,CO,First Horizon,Mtg Company,FR,240287,296515,REO
